id,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
53126358,******,t,237,237,0,0
53126489,******,t,237,237,0,0
53126545,******,t,237,237,0,0
53126722,******,t,237,237,0,0
53140738,******,t,34,34,0,0
53144811,******,t,3,0,3,0
52876876,******,t,18,18,0,0
52877333,******,f,2,2,0,0
53149851,******,t,1,1,0,0
52877663,******,t,5,0,5,0
52878285,******,t,1,0,1,0
53151633,******,f,1,0,1,0
53152260,******,f,2,0,2,0
53158537,******,t,28,28,0,0
53158543,******,t,28,28,0,0
53158785,******,f,7,5,2,0
53159339,******,t,101,101,0,0
53159802,******,f,1,1,0,0
53159843,******,f,15,15,0,0
53159870,******,f,15,15,0,0
52881213,******,f,1,0,0,1
53159888,******,f,15,15,0,0
53159897,******,f,15,15,0,0
53159903,******,f,15,15,0,0
53159922,******,f,15,15,0,0
52882131,******,f,8,0,8,0
53160561,******,f,1,0,1,0
53165526,******,t,1,1,0,0
53166888,******,t,1,1,0,0
52883540,******,f,83,83,0,0
52889412,******,f,1,1,0,0
53169611,******,f,2,1,1,0
53176092,******,t,3,0,3,0
53179490,******,f,7,7,0,0
53180207,******,t,97,97,0,0
53180217,******,t,7,0,7,0
53180435,******,t,14,14,0,0
52890482,******,f,4,4,0,0
52890656,******,t,1,1,0,0
53186107,******,f,1,1,0,0
53188720,******,t,9,9,0,0
53189416,******,t,9,9,0,0
53193635,******,t,3,1,2,0
53194189,******,f,1,1,0,0
53195801,VT-13319,t,2,2,0,0
52890914,******,f,10,8,2,0
53199868,******,f,1,1,0,0
53202120,******,f,13,13,0,0
53207341,******,f,1,1,0,0
53210099,******,f,1,1,0,0
52893348,******,t,2,0,2,0
53212114,******,t,30,30,0,0
53212349,******,t,2,2,0,0
53217798,******,t,3,3,0,0
52894894,AM1324,t,3,3,0,0
52895964,AM1324,t,3,3,0,0
52897821,******,t,22,0,7,15
52898088,******,f,10,10,0,0
53219755,******,f,2,0,2,0
52898360,******,t,1,1,0,0
53225155,******,f,1,1,0,0
53225206,******,t,62,62,0,0
53226774,******,f,1,0,1,0
53227582,******,t,4,2,2,0
52900706,******,t,7,0,7,0
53227837,******,t,4,2,2,0
53318510,******,f,1,1,0,0
53232451,******,f,1,1,0,0
53323760,******,t,1,1,0,0
53233794,******,f,1,1,0,0
53235541,******,f,20,20,0,0
53325013,******,f,1,0,1,0
53236469,******,t,14,14,0,0
53335135,******,f,1,0,1,0
53242389,VT-9822,t,1,1,0,0
53336617,******,f,5,0,5,0
53340282,******,f,4,4,0,0
53341110,******,f,22,22,0,0
53244614,******,f,1,1,0,0
53245851,49/221887.9/20,t,12,12,0,0
53341816,******,t,75,72,3,0
53341955,******,t,75,72,3,0
53245938,******,f,1,1,0,0
53343059,******,f,44,44,0,0
53248984,******,t,5,0,1,4
53249110,******,f,4,0,4,0
53249638,******,f,19,19,0,0
53343399,******,f,3,2,1,0
53256100,******,t,4,4,0,0
53344201,******,f,16,16,0,0
53257009,******,f,5,5,0,0
53257702,******,f,3,0,3,0
53352830,******,t,1,1,0,0
53257738,******,t,1,0,1,0
53258292,******,f,1,1,0,0
53355459,******,f,44,44,0,0
53355903,VT-10194,t,116,116,0,0
53356307,******,f,47,47,0,0
53366795,******,f,1,1,0,0
53374276,******,t,24,0,6,18
53266533,******,t,23,23,0,0
53268021,******,t,39,39,0,0
53268287,******,f,1,1,0,0
53270156,******,t,1,1,0,0
53375014,VT-8933,t,116,116,0,0
53271160,******,t,1,0,1,0
53375885,******,t,2,2,0,0
53383149,******,t,2,0,2,0
53272539,******,f,2,1,1,0
53383337,******,f,3,3,0,0
53285427,******,t,25,25,0,0
53285783,******,f,1,1,0,0
53290419,******,t,89,89,0,0
53290836,******,f,1,1,0,0
53388257,******,f,1,1,0,0
53291728,******,f,1,0,1,0
53388879,******,t,2,2,0,0
53388998,34408/71M,f,89,89,0,0
53389444,******,f,8,7,1,0
53390091,******,f,1,1,0,0
53299960,******,f,1,1,0,0
53391438,******,t,115,82,33,0
53392010,******,t,115,82,33,0
53302020,******,f,2,2,0,0
53393411,******,t,237,237,0,0
53302671,******,t,115,82,33,0
53394552,******,t,237,237,0,0
53302759,******,t,25,25,0,0
53303127,AM1384,t,8,8,0,0
53394748,******,f,6,6,0,0
53303477,******,t,115,82,33,0
53304206,AM1384,t,8,8,0,0
53306337,******,t,11,11,0,0
53306394,******,t,5,5,0,0
53306659,AM1384,t,8,8,0,0
53309013,******,t,75,72,3,0
53394919,******,t,237,237,0,0
53394944,******,f,3,0,3,0
53311651,******,f,1,1,0,0
53397401,******,f,47,47,0,0
53399510,******,t,1,1,0,0
53312767,******,f,16,16,0,0
53318108,******,f,6,6,0,0
53400229,******,f,6,2,4,0
53407946,******,f,1,1,0,0
53318464,******,t,1,1,0,0
53507070,******,f,1,1,0,0
53507781,******,f,1,1,0,0
53509515,******,t,8,7,1,0
53511806,******,t,291,291,0,0
53512877,VUT 3456,f,2,2,0,0
53408936,******,f,8,8,0,0
53514578,******,f,7,1,6,0
53521006,******,f,3,2,1,0
53409119,******,f,4,0,4,0
53523294,******,f,1,0,1,0
53524689,******,f,1,1,0,0
53524809,******,t,291,291,0,0
53525968,******,t,8,8,0,0
53411427,******,t,24,0,6,18
53528308,******,t,291,291,0,0
53528759,******,f,8,7,1,0
53531206,******,f,1,0,1,0
53532346,******,f,2,0,2,0
53538196,******,t,291,291,0,0
53538776,******,t,291,291,0,0
53412787,******,t,24,0,6,18
53413071,******,t,24,0,6,18
53539616,******,t,75,72,3,0
53540904,******,f,11,10,1,0
53414472,******,f,1,0,1,0
53548531,******,f,1,1,0,0
53549985,******,f,2,2,0,0
53552318,******,t,24,0,6,18
53418231,******,t,1,0,1,0
53555442,******,t,6,3,3,0
53558637,******,t,24,0,6,18
53559727,******,t,24,0,6,18
53559850,******,t,24,0,6,18
53564272,******,f,1,1,0,0
53424277,******,t,24,0,6,18
53565203,******,f,1,0,1,0
53424355,******,t,24,0,6,18
53567812,******,f,1,0,1,0
53424849,******,t,1,1,0,0
53574973,******,f,1,0,1,0
53425499,******,t,24,0,6,18
53579151,******,f,2,0,2,0
53425560,******,t,24,0,6,18
53425701,******,t,24,0,6,18
53426603,******,t,237,237,0,0
53581269,B01694025,f,1,1,0,0
53581674,******,t,75,72,3,0
53426696,******,t,73,73,0,0
53427313,******,t,24,0,6,18
53427592,******,t,24,0,6,18
53427957,******,t,24,0,6,18
53427999,******,t,24,0,6,18
53428033,******,t,24,0,6,18
53428122,******,t,24,0,6,18
53582710,******,t,1,1,0,0
53428170,******,t,24,0,6,18
53428247,******,t,24,0,6,18
53430846,000/EnTramite,t,5,5,0,0
53431900,******,t,25,4,8,13
53583283,******,f,1,0,1,0
53584174,******,t,75,72,3,0
53584422,******,t,3,3,0,0
53586358,******,f,1,1,0,0
53586950,******,t,291,291,0,0
53435826,******,t,2,0,2,0
53588988,******,f,1,1,0,0
53439341,******,f,11,11,0,0
53593281,******,t,7,4,3,0
53439800,******,f,2,0,2,0
53597414,******,t,1,1,0,0
53440828,******,t,3,3,0,0
53442180,******,t,12,12,0,0
53454869,******,f,4,4,0,0
53458511,******,t,247,247,0,0
53473983,B84109933,f,12,0,12,0
53597925,******,f,2,0,2,0
53598245,******,t,38,38,0,0
53599308,VT-6176,t,101,101,0,0
53599540,******,t,73,73,0,0
53474203,B84109933,f,12,0,12,0
53601124,******,f,1,1,0,0
53601780,******,t,7,4,3,0
53602913,******,f,70,69,1,0
53604463,******,t,17,17,0,0
53475590,******,f,1,1,0,0
53604543,******,t,1,1,0,0
53604598,******,f,1,1,0,0
53606196,******,t,5,0,5,0
53606347,******,t,5,0,5,0
53606492,******,t,5,0,5,0
53476972,******,f,1,1,0,0
53616596,******,t,28,28,0,0
53478316,******,f,11,11,0,0
53485410,******,f,15,15,0,0
53488911,******,f,2,0,1,1
53617692,******,t,8,8,0,0
53619454,******,f,1,1,0,0
53619927,******,t,21,21,0,0
53620191,******,t,8,8,0,0
53492803,B84109933,f,12,0,12,0
53620580,******,f,56,56,0,0
53492846,B84109933,f,12,0,12,0
53492901,B84109933,f,12,0,12,0
53625996,******,t,3,0,3,0
53492972,B84109933,f,12,0,12,0
53493002,B84109933,f,12,0,12,0
53493292,B84109933,f,12,0,12,0
53493342,B84109933,f,12,0,12,0
53627000,******,t,2,2,0,0
53493370,B84109933,f,12,0,12,0
53493392,B84109933,f,12,0,12,0
53493422,B84109933,f,12,0,12,0
53494190,******,f,5,3,2,0
53505252,******,f,1,1,0,0
53627592,******,t,5,5,0,0
53627882,******,f,1,1,0,0
53642234,******,t,13,9,4,0
53506585,VT-9251,t,101,101,0,0
53700629,******,f,1,0,1,0
53646154,B05431911,t,11,11,0,0
53651282,VT-90876,f,89,89,0,0
53653572,******,t,73,73,0,0
53700827,******,f,1,0,1,0
53705702,******,t,1,1,0,0
53654379,******,t,42,35,7,0
53654380,******,t,42,35,7,0
53711264,******,f,1,0,1,0
53655661,******,f,1,1,0,0
53712763,******,t,1,1,0,0
53657312,******,t,1,0,1,0
53714783,******,f,10,10,0,0
53715067,******,f,10,10,0,0
53657895,******,f,6,0,6,0
53717393,******,f,1,1,0,0
53659002,******,f,1,1,0,0
53659052,******,f,2,0,2,0
53729220,******,f,6,4,2,0
53730767,******,t,1,0,1,0
53662660,******,f,1,1,0,0
53665391,******,t,25,4,8,13
53739885,******,f,2,0,2,0
53666531,******,f,1,1,0,0
53667337,******,f,23,7,16,0
53745243,VT-8454,t,16,16,0,0
53746355,******,t,7,7,0,0
53667472,******,f,1,0,1,0
53746693,******,f,1,1,0,0
53746842,******,t,5,5,0,0
53669423,******,t,8,1,7,0
53682319,******,t,8,1,7,0
53747744,******,f,1,0,1,0
53682600,******,t,8,1,7,0
53687404,******,t,1,1,0,0
53689176,******,f,3,0,3,0
53693289,******,f,12,12,0,0
53693365,******,f,37,32,5,0
53748104,******,f,4,4,0,0
53750242,******,f,2,2,0,0
53755801,******,t,2,2,0,0
53756527,******,t,1,0,1,0
53695041,******,f,2,0,2,0
53698222,******,f,1,1,0,0
53856865,VT-67938,t,89,89,0,0
53862376,******,f,70,69,1,0
53762391,******,f,2,2,0,0
53762430,******,f,6,4,2,0
53872794,******,f,2,0,2,0
53762794,******,f,1,1,0,0
53873389,******,f,3,3,0,0
53764454,******,t,291,291,0,0
53764455,******,t,291,291,0,0
53764457,******,t,291,291,0,0
53764458,******,t,291,291,0,0
53764459,******,t,291,291,0,0
53764460,******,t,291,291,0,0
53874400,******,f,11,11,0,0
53874990,******,f,21,3,18,0
53764461,******,t,291,291,0,0
53764462,******,t,291,291,0,0
53765206,******,t,291,291,0,0
53875141,******,f,1,1,0,0
53875817,******,f,44,44,0,0
53768395,******,t,7,7,0,0
53875840,******,t,5,5,0,0
53776119,******,f,2,2,0,0
53776730,******,f,2,0,2,0
53876705,******,f,47,47,0,0
53886006,******,t,4,4,0,0
53886334,******,f,1,1,0,0
53776850,******,f,2,0,2,0
53892471,VT-8638,t,2,2,0,0
53777369,******,t,62,62,0,0
53777771,******,f,2,2,0,0
53897350,******,f,1,1,0,0
53778362,******,t,6,6,0,0
53897480,******,t,3,0,3,0
53897625,******,t,5,0,5,0
53778911,******,f,15,1,14,0
53898049,******,t,5,0,5,0
53782059,******,f,1,1,0,0
53898544,******,f,1,0,1,0
53787924,******,f,3,3,0,0
53789306,******,f,70,69,1,0
53790128,******,f,1,1,0,0
53899941,******,f,1,0,1,0
53790608,******,f,70,69,1,0
53792157,******,f,8,5,3,0
53900697,******,f,1,0,1,0
53902438,******,f,1,1,0,0
53794635,******,t,25,4,8,13
53795501,******,f,2,0,2,0
53904678,******,t,5,4,1,0
53910718,******,t,2,2,0,0
53796467,******,t,5,0,5,0
53802468,******,t,15,1,14,0
53802546,******,f,15,1,14,0
53803983,******,f,7,7,0,0
53912125,******,t,2,2,0,0
53916081,VT-10200,t,101,101,0,0
53918129,******,f,3,3,0,0
53804922,******,t,52,52,0,0
53918728,******,t,75,72,3,0
53805195,******,t,5,0,1,4
53805386,******,t,52,52,0,0
53805430,******,f,5,0,1,4
53805632,******,t,52,52,0,0
53805703,******,t,5,0,1,4
53805789,******,f,5,0,1,4
53806139,******,t,52,52,0,0
53919016,******,t,75,72,3,0
53928962,******,f,1,1,0,0
53806385,******,t,52,52,0,0
53806798,******,t,247,247,0,0
53806986,******,t,52,52,0,0
53807235,******,t,52,52,0,0
53807656,******,t,52,52,0,0
53929074,******,t,1,1,0,0
53929584,******,f,2,2,0,0
53930309,******,t,42,35,7,0
53807894,******,t,52,52,0,0
53808601,******,t,2,2,0,0
53930697,******,f,56,56,0,0
53813137,******,t,52,52,0,0
53813352,******,t,52,52,0,0
53813588,******,t,52,52,0,0
53933252,******,f,11,11,0,0
53813772,******,t,5,0,5,0
53813821,******,t,52,52,0,0
53814383,******,t,52,52,0,0
53821687,******,t,8,8,0,0
53933332,******,f,1,0,1,0
53821698,******,f,1,1,0,0
53933456,******,f,11,11,0,0
53822522,******,t,8,8,0,0
53822530,******,t,237,237,0,0
53822773,******,f,1,1,0,0
53935394,******,f,1,1,0,0
53935579,******,f,11,11,0,0
53937208,******,f,1,0,1,0
53939117,******,f,83,83,0,0
53822974,******,t,247,247,0,0
53945529,******,t,62,62,0,0
53950878,******,f,1,1,0,0
53823591,******,t,75,72,3,0
53824227,******,t,75,72,3,0
53824502,******,t,75,72,3,0
53824751,******,t,75,72,3,0
53952893,******,f,3,3,0,0
53824810,******,t,97,97,0,0
53825034,******,t,75,72,3,0
53825064,******,f,1,1,0,0
53955755,******,f,4,4,0,0
53960376,******,f,23,7,16,0
53960553,******,f,23,7,16,0
53825498,******,t,75,72,3,0
53826598,******,f,2,0,2,0
53960709,******,f,23,7,16,0
53960846,******,f,23,7,16,0
53961488,******,f,3,3,0,0
53962249,******,t,2,2,0,0
53963851,******,f,1,1,0,0
53853684,******,f,7,0,6,1
53963869,VT9177,f,1,1,0,0
53963871,VT9179,f,1,1,0,0
53854925,******,f,15,15,0,0
53856314,******,t,19,19,0,0
54048333,******,t,42,42,0,0
53969604,******,f,1,1,0,0
54049206,******,f,3,3,0,0
53969931,75/451104.9/21,f,1,1,0,0
54049525,******,f,1,1,0,0
53971470,******,f,3,0,3,0
53975899,******,f,4,4,0,0
54051574,******,f,3,3,0,0
54053053,******,f,1,1,0,0
53975982,******,t,1,1,0,0
53976090,******,f,70,69,1,0
53976240,******,f,4,4,0,0
54070476,******,f,1,0,1,0
53976254,******,f,4,4,0,0
53976264,******,f,4,4,0,0
53978563,******,f,2,2,0,0
54076160,******,f,10,10,0,0
54076718,******,t,25,4,8,13
54087556,******,t,2,0,2,0
53979978,******,f,2,0,2,0
54091760,******,f,1,1,0,0
53986429,******,f,7,0,7,0
53986670,******,f,2,0,2,0
54101259,******,f,1,1,0,0
54114826,444.pg.333,t,1,1,0,0
54114943,******,t,40,40,0,0
54116139,******,t,73,73,0,0
54116731,******,f,1,1,0,0
53990781,******,f,1,1,0,0
54116805,VT-8545,t,40,40,0,0
54118629,******,f,1,1,0,0
53996735,******,f,1,0,1,0
53997387,******,f,2,0,2,0
54134164,******,t,3,1,2,0
54134309,VT-2797,f,1,1,0,0
54003396,******,f,1,0,1,0
54134830,******,f,1,1,0,0
54003854,******,f,1,0,1,0
54004420,******,f,70,69,1,0
54135196,******,t,2,0,2,0
54135418,******,f,8,5,3,0
54013092,******,f,5,1,4,0
54013761,******,t,75,72,3,0
54014030,******,t,3,1,2,0
54138240,******,t,1,1,0,0
54015435,******,f,37,32,5,0
54016223,******,f,5,1,4,0
54017282,******,t,1,1,0,0
54028267,******,t,11,2,9,0
54139981,******,t,291,291,0,0
54139982,******,t,291,291,0,0
54139984,******,t,291,291,0,0
54031326,******,f,2,2,0,0
54032403,******,t,291,291,0,0
54032404,******,t,291,291,0,0
54032406,******,t,291,291,0,0
54032407,******,t,291,291,0,0
54139985,******,t,291,291,0,0
54139987,******,t,291,291,0,0
54139988,******,t,291,291,0,0
54141744,******,f,1,1,0,0
54036201,******,t,13,1,12,0
54037563,******,t,5,5,0,0
54043630,******,f,1,1,0,0
54044786,******,f,5,1,4,0
54045125,******,t,42,42,0,0
54045962,******,t,8,7,1,0
54142063,******,t,13,1,12,0
54142097,******,t,291,291,0,0
54153713,VT-79834,f,89,89,0,0
54154058,******,f,1,0,1,0
54159005,******,f,2,0,2,0
54329920,******,f,2,2,0,0
54160348,******,f,2,0,2,0
54334126,******,f,1,1,0,0
54334169,******,t,23,23,0,0
54164794,******,f,1,0,1,0
54336238,******,f,1,1,0,0
54174364,******,t,14,1,13,0
54336811,******,f,1,0,1,0
54337697,******,t,2,0,2,0
54338172,******,f,31,31,0,0
54177833,******,f,5,5,0,0
54179147,******,t,1,0,1,0
54347923,******,t,2,0,2,0
54354290,******,t,13,0,3,0
54354878,******,f,47,47,0,0
54181003,******,f,1,0,1,0
54191032,******,f,166,166,0,0
54361076,ESB87885356,t,14,0,8,6
54194482,******,t,291,291,0,0
54374816,******,t,30,30,0,0
54375324,******,f,1,1,0,0
54194483,******,t,291,291,0,0
54194484,******,t,291,291,0,0
54194486,******,t,291,291,0,0
54194487,******,t,291,291,0,0
54194537,******,t,18,17,1,0
54207097,******,f,2,2,0,0
54376202,******,f,2,0,2,0
54210757,******,f,2,0,2,0
54214021,******,t,26,26,0,0
54219595,******,t,1,0,1,0
54383460,******,f,1,1,0,0
54384024,******,f,1,1,0,0
54224832,******,f,12,12,0,0
54385849,******,t,89,89,0,0
54390754,******,t,89,89,0,0
54394398,******,t,8,8,0,0
54227305,******,f,2,0,2,0
54398233,******,f,27,27,0,0
54400494,******,f,1,1,0,0
54237743,******,t,237,237,0,0
54400806,******,f,1,1,0,0
54237823,******,t,1,1,0,0
54400848,******,t,23,23,0,0
54400880,******,t,23,23,0,0
54238463,******,t,237,237,0,0
54238908,******,f,237,237,0,0
54239451,******,t,237,237,0,0
54400886,******,t,73,73,0,0
54404485,******,f,4,4,0,0
54239637,******,t,237,237,0,0
54239695,******,t,237,237,0,0
54239968,******,t,237,237,0,0
54240076,******,t,237,237,0,0
54240209,******,f,1,1,0,0
54405636,******,f,1,1,0,0
54241572,******,t,75,72,3,0
54245939,******,t,1,0,1,0
54407428,******,f,6,6,0,0
54253764,******,f,2,0,2,0
54408298,******,t,3,3,0,0
54254761,******,t,1,1,0,0
497589697290730956,******,t,8,8,0,0
497668784232163342,******,t,8,8,0,0
497677259172617940,******,t,8,8,0,0
54255122,******,t,62,62,0,0
499162163318810305,******,f,1,1,0,0
54266609,******,t,1,1,0,0
500573336331662484,VT-8877,f,1,1,0,0
504789746051352618,******,t,22,22,0,0
507834582859325130,******,t,84,84,0,0
54269445,500/2021/00974,f,13,13,0,0
507844717865981515,******,t,84,84,0,0
54271344,500/2021/00974,t,13,13,0,0
54276569,500/2021/00974,t,13,13,0,0
508372908323661273,******,f,1,0,1,0
54277146,500/2021/00974,t,13,13,0,0
54280559,******,t,1,1,0,0
518148616001142151,******,t,84,84,0,0
54289469,******,t,1,1,0,0
54292603,******,f,7,7,0,0
54293133,******,f,83,83,0,0
54293135,******,f,83,83,0,0
54293942,******,t,10,10,0,0
54299119,VT REGISTRADA,t,1,1,0,0
523620252937617830,******,f,2,0,2,0
54301585,******,t,4,0,4,0
528672255937212285,******,f,90,90,0,0
528858096523970308,******,f,90,90,0,0
528924421990588771,******,f,90,90,0,0
529007309801209913,******,f,3,0,3,0
530245855082155685,******,f,3,0,3,0
530401468529553888,******,f,90,90,0,0
530409208228700770,******,f,90,90,0,0
54304616,******,f,2,2,0,0
54304887,******,f,3,1,2,0
530837464328648630,******,f,1,1,0,0
531581918234312212,******,f,90,90,0,0
531599698072668285,******,f,90,90,0,0
54313498,******,f,1,0,1,0
531616801406383035,******,f,90,90,0,0
531646965289142870,******,f,90,90,0,0
531725330391979603,******,f,90,90,0,0
531769848037572107,******,f,90,90,0,0
532500315257028069,******,f,1,0,1,0
533073213391585296,******,f,90,90,0,0
537424619916746500,******,t,115,82,33,0
537710165197739577,******,f,22,22,0,0
54314796,******,f,1,0,1,0
538814798471742906,******,t,40,40,0,0
538943822481716721,******,t,115,82,33,0
538972965090979346,******,t,237,237,0,0
539196541999840122,******,f,1,0,1,0
54318345,******,f,1,1,0,0
54327163,******,f,2,2,0,0
54327888,******,f,1,1,0,0
540270823857318783,******,f,1,0,1,0
540538466062957296,******,f,4,4,0,0
54328868,******,f,1,1,0,0
541760194112427603,******,t,4,4,0,0
546854986733196916,******,t,237,237,0,0
541953160332921604,******,f,6,6,0,0
541990782596430217,******,t,23,23,0,0
546866472312429402,******,f,70,69,1,0
546867028130359333,******,t,237,237,0,0
546873996576683879,******,f,46,2,44,0
546943827559182100,******,f,2,0,2,0
542469693924713845,******,t,4,4,0,0
542607371667130006,******,f,1,1,0,0
546958636686595936,******,t,237,237,0,0
547031541897862314,******,f,4,1,3,0
542696394805692230,******,f,1,1,0,0
543150287890096885,******,t,11,11,0,0
543196572106642503,******,t,15,4,11,0
547047298947876337,******,f,44,44,0,0
543856798345931523,******,t,1,1,0,0
543858903952937701,******,t,84,84,0,0
547121341321742307,******,f,3,0,3,0
543876149999272685,******,f,2,0,2,0
547519837893303250,******,t,237,237,0,0
543876380321467834,******,f,1,0,1,0
547526785425961460,******,f,1,1,0,0
544097933994648343,******,t,5,5,0,0
547557490699751270,******,t,1,1,0,0
544548098065539339,******,t,17,17,0,0
544581146123875405,******,f,1,0,1,0
544584103815014190,ESB87885356,t,14,0,8,6
547560391578704337,******,t,8,1,7,0
544597186740833592,ESB87885356,t,14,0,8,6
547563522361442449,******,t,8,1,7,0
547659272812205291,******,t,2,0,2,0
544674386685432177,vt0000,f,31,31,0,0
547778825940910709,******,t,1,0,1,0
544686219874645283,vt2525,t,8,1,7,0
547818194015009160,09/307440.9/21,f,2,2,0,0
544815531002663097,******,t,1,1,0,0
548078399017932579,******,f,2,2,0,0
545484845924141785,******,f,1,0,1,0
548258069990777369,"B66438409 - HVA PATRIMONIAL INVERSORA XXI, S.L.",t,3,0,3,0
548279863293811923,******,t,237,237,0,0
545512363350925351,******,f,4,4,0,0
546164653337348293,******,f,36,36,0,0
548326387561882136,H28391AAV68,t,19,18,1,0
546185187044720716,******,f,36,36,0,0
546195752743379619,******,f,36,36,0,0
548358336880410899,******,f,2,0,2,0
548378941776829264,******,t,2,0,2,0
548400368630771393,******,t,40,40,0,0
548415569864179941,******,t,40,40,0,0
548439289661138687,******,t,40,40,0,0
548520124802401692,******,t,2,2,0,0
548529701683727967,******,f,5,5,0,0
548583105743074360,******,f,1,1,0,0
548937638987282052,******,t,247,247,0,0
548957029678078796,VT-1888,t,6,6,0,0
549014749701749011,******,f,1,1,0,0
549016661772970047,******,t,1,1,0,0
549120930001607592,******,t,97,97,0,0
549149481063163881,******,t,97,97,0,0
546432666627718286,******,t,1,1,0,0
549301440894967214,******,f,2,2,0,0
549321113741876686,******,f,5,5,0,0
549325504982037655,******,f,2,0,2,0
554510664483047819,******,f,1,1,0,0
554673401408488685,******,t,10,10,0,0
549347689830388045,******,f,46,2,44,0
554858193048055606,******,t,237,237,0,0
549626414342901494,VT1889,t,6,6,0,0
549853577509750470,******,f,3,0,3,0
554890246959385181,******,t,1,1,0,0
554906173066350471,******,f,3,1,2,0
554922035153527055,******,f,166,166,0,0
554928385630635678,******,t,6,0,5,1
554928711636217978,******,t,4,4,0,0
554970313810483202,******,f,8,5,3,0
555086278576908034,******,f,1,1,0,0
549878445759224561,******,f,1,0,1,0
555206975354490518,******,f,44,44,0,0
555238156247911186,******,f,44,44,0,0
555253093299876963,******,f,44,44,0,0
555482549992117455,******,f,47,47,0,0
550017443883762072,******,f,5,5,0,0
550373118762708086,******,f,3,0,3,0
555570341922840849,******,t,5,5,0,0
555579956044007336,******,f,24,0,24,0
555685892997512672,******,f,2,0,2,0
555715577531144116,******,t,1,1,0,0
550842013771602518,******,f,5,5,0,0
551149645425323209,******,f,8,8,0,0
555722653048129999,******,f,47,47,0,0
551265359663353557,******,f,3,3,0,0
551383772312067822,******,f,1,0,1,0
555751416507048827,******,f,44,44,0,0
555758211794412593,******,f,44,44,0,0
555785536991270951,******,f,4,4,0,0
555837015274429251,******,f,47,47,0,0
551399630860626582,******,f,1,0,1,0
555865333518476162,******,f,47,47,0,0
555890051098355966,******,f,47,47,0,0
555938420270342221,******,f,44,44,0,0
555943845231744232,******,f,44,44,0,0
555947602137222223,******,f,44,44,0,0
556263822078265896,******,f,2,0,2,0
551854959023388795,******,f,7,0,7,0
556427048408913377,******,f,47,47,0,0
556437178331051861,******,f,47,47,0,0
551861226136845059,******,f,7,0,7,0
556448655069072203,******,f,47,47,0,0
556468041453876837,******,f,47,47,0,0
551863536241315682,******,f,7,0,7,0
556470463384494457,******,f,2,0,2,0
551864838513255440,******,f,7,0,7,0
556482775624586992,******,f,47,47,0,0
551866017119974684,******,f,7,0,7,0
551866903942210926,******,t,97,97,0,0
551867161055590177,******,f,7,0,7,0
556535615598316554,******,f,1,1,0,0
556904469310428876,******,t,15,5,8,2
556906511565726288,******,t,15,5,8,2
551873393685855433,VT-1397,t,4,4,0,0
557016699496721706,******,f,1,1,0,0
557065396670830379,******,t,3,3,0,0
551912494128613791,VT-1937,t,4,4,0,0
557106549182150519,******,f,5,5,0,0
557180338285588389,******,f,2,0,2,0
557183804496953810,******,t,5,3,2,0
